map name       source         band [mu]      glon           glat           ra             dec            distance ["]   
18.287-0.256   2              250            18.1992        -0.1702        276.1766       -13.1609       2.55           
18.287-0.256   2              350            18.1994        -0.1698        276.1763       -13.1606       4.10           
18.287-0.256   3              70             18.2432        -0.2385        276.2597       -13.1539       6.21           
18.287-0.256   3              160            18.2435        -0.2368        276.2583       -13.1529       0.00           
18.287-0.256   3              250            18.2435        -0.2357        276.2573       -13.1524       3.96           
18.287-0.256   3              350            18.2437        -0.2349        276.2567       -13.1518       6.88           
18.287-0.256   4              70             18.2532        -0.2501        276.2751       -13.1505       6.64           
18.287-0.256   4              160            18.2550        -0.2505        276.2763       -13.1491       0.00           
18.287-0.256   4              250            18.2555        -0.2499        276.2760       -13.1484       2.81           
18.287-0.256   4              350            18.2566        -0.2492        276.2759       -13.1471       7.42           
18.287-0.256   5              70             18.2624        -0.2439        276.2739       -13.1395       1.30           
18.287-0.256   5              160            18.2627        -0.2437        276.2738       -13.1391       0.00           
18.287-0.256   5              250            18.2622        -0.2430        276.2729       -13.1393       3.10           
18.287-0.256   5              350            18.2620        -0.2429        276.2728       -13.1394       3.83           
18.287-0.256   6              70             18.2761        -0.2637        276.2984       -13.1366       4.32           
18.287-0.256   6              160            18.2773        -0.2637        276.2990       -13.1356       0.00           
18.287-0.256   6              250            18.2770        -0.2628        276.2980       -13.1354       3.42           
18.287-0.256   6              350            18.2775        -0.2621        276.2976       -13.1346       5.80           
18.341-0.276   1              70             18.3518        -0.2718        276.3421       -13.0735       0.80           
18.341-0.276   1              160            18.3519        -0.2716        276.3419       -13.0733       0.00           
18.341-0.276   1              250            18.3510        -0.2709        276.3409       -13.0738       4.10           
18.341-0.276   1              350            18.3508        -0.2721        276.3419       -13.0745       4.35           
18.366-0.392   1              70             18.3712        -0.3818        276.4512       -13.1077       1.61           
18.366-0.392   1              160            18.3716        -0.3816        276.4512       -13.1072       0.00           
18.366-0.392   1              250            18.3709        -0.3815        276.4508       -13.1078       2.55           
18.366-0.392   1              350            18.3714        -0.3810        276.4506       -13.1071       2.28           
18.41-0.289    1              70             18.4240        -0.2997        276.4020       -13.0227       2.90           
18.41-0.289    1              160            18.4233        -0.2993        276.4013       -13.0231       0.00           
18.41-0.289    1              250            18.4221        -0.2993        276.4007       -13.0242       4.32           
18.41-0.289    1              350            18.4225        -0.2993        276.4009       -13.0238       2.88           
18.493-0.201   1              70             18.4938        -0.2010        276.3459       -12.9149       1.02           
18.493-0.201   1              160            18.4940        -0.2008        276.3458       -12.9146       0.00           
18.493-0.201   1              250            18.4937        -0.2004        276.3453       -12.9147       1.80           
18.493-0.201   1              350            18.4941        -0.2001        276.3452       -12.9142       2.55           
18.624-0.07    1              70             18.5947        -0.0736        276.2787       -12.7661       0.72           
18.624-0.07    1              160            18.5949        -0.0736        276.2788       -12.7660       0.00           
18.624-0.07    1              250            18.5940        -0.0735        276.2783       -12.7667       3.26           
18.624-0.07    1              350            18.5943        -0.0735        276.2784       -12.7664       2.19           
18.624-0.07    2              70             18.6065        -0.0749        276.2855       -12.7563       0.80           
18.624-0.07    2              160            18.6067        -0.0748        276.2855       -12.7561       0.00           
18.624-0.07    2              250            18.6062        -0.0746        276.2851       -12.7564       1.94           
18.624-0.07    2              350            18.6066        -0.0742        276.2849       -12.7559       2.19           
18.624-0.07    3              70             18.6276        -0.0701        276.2913       -12.7354       2.60           
18.624-0.07    3              160            18.6280        -0.0695        276.2909       -12.7348       0.00           
18.624-0.07    3              250            18.6273        -0.0692        276.2903       -12.7353       2.74           
18.624-0.07    3              350            18.6270        -0.0693        276.2903       -12.7356       3.67           
18.624-0.07    4              70             18.6402        -0.0626        276.2905       -12.7208       1.02           
18.624-0.07    4              160            18.6404        -0.0628        276.2908       -12.7207       0.00           
18.624-0.07    4              250            18.6400        -0.0632        276.2910       -12.7212       2.04           
18.624-0.07    4              350            18.6415        -0.0629        276.2914       -12.7198       3.98           
18.624-0.07    5              70             18.6546        -0.0597        276.2948       -12.7067       1.48           
18.624-0.07    5              160            18.6545        -0.0593        276.2944       -12.7066       0.00           
18.624-0.07    5              250            18.6541        -0.0593        276.2942       -12.7069       1.44           
18.624-0.07    5              350            18.6542        -0.0591        276.2940       -12.7067       1.30           
18.624-0.07    6              70             18.6675        0.0254         276.2238       -12.6555       2.90           
18.624-0.07    6              160            18.6674        0.0262         276.2231       -12.6552       0.00           
18.624-0.07    6              250            18.6670        0.0264         276.2227       -12.6555       1.61           
18.624-0.07    6              350            18.6670        0.0274         276.2218       -12.6550       4.55           
18.681-0.051   1              70             18.6637        -0.0564        276.2961       -12.6971       3.83           
18.681-0.051   1              160            18.6644        -0.0556        276.2957       -12.6961       0.00           
18.681-0.051   1              250            18.6646        -0.0554        276.2957       -12.6958       1.02           
18.681-0.051   1              350            18.6650        -0.0549        276.2954       -12.6952       3.32           
18.697+0.003   1              70             18.7015        0.0044         276.2591       -12.6353       2.55           
18.697+0.003   1              160            18.7014        0.0051         276.2585       -12.6350       0.00           
18.697+0.003   1              250            18.7003        0.0048         276.2582       -12.6361       4.10           
18.697+0.003   1              350            18.7011        0.0045         276.2589       -12.6356       2.41           
18.697+0.003   2              70             18.7106        0.0008         276.2668       -12.6289       1.44           
18.697+0.003   2              160            18.7110        0.0008         276.2670       -12.6285       0.00           
18.697+0.003   2              250            18.7110        0.0008         276.2670       -12.6285       0.00           
18.697+0.003   2              350            18.7112        0.0008         276.2671       -12.6284       0.72           
18.76-0.438    1              70             18.7488        -0.4484        276.6923       -12.8047       4.69           
18.76-0.438    1              160            18.7487        -0.4497        276.6935       -12.8054       0.00           
18.76-0.438    1              250            18.7471        -0.4496        276.6926       -12.8068       5.77           
18.76-0.438    1              350            18.7469        -0.4503        276.6932       -12.8073       6.83           
18.76-0.438    2              70             18.7883        -0.4641        276.7255       -12.7771       5.12           
18.76-0.438    2              160            18.7874        -0.4652        276.7260       -12.7784       0.00           
18.76-0.438    2              250            18.7874        -0.4667        276.7274       -12.7791       5.40           
18.76-0.438    2              350            18.7879        -0.4669        276.7278       -12.7787       6.38           
18.816-0.447   1              70             18.8251        -0.4671        276.7457       -12.7459       0.80           
18.816-0.447   1              160            18.8252        -0.4669        276.7456       -12.7457       0.00           
18.816-0.447   1              250            18.8246        -0.4667        276.7451       -12.7461       2.28           
18.816-0.447   1              350            18.8251        -0.4666        276.7453       -12.7457       1.14           
18.868-0.282   1              70             18.8336        -0.2998        276.5981       -12.6604       1.44           
18.868-0.282   1              160            18.8340        -0.2998        276.5982       -12.6601       0.00           
18.868-0.282   1              250            18.8337        -0.2999        276.5982       -12.6604       1.14           
18.868-0.282   1              350            18.8337        -0.2999        276.5982       -12.6604       1.14           
18.886+0.068   1              70             18.8396        -0.0250        276.3519       -12.5269       1.14           
18.886+0.068   1              160            18.8399        -0.0251        276.3521       -12.5267       0.00           
18.886+0.068   1              250            18.8396        -0.0254        276.3522       -12.5271       1.53           
18.886+0.068   1              350            18.8399        -0.0254        276.3524       -12.5268       1.08           
18.886+0.068   2              70             18.8736        0.0535         276.2971       -12.4602       1.61           
18.886+0.068   2              160            18.8738        0.0539         276.2968       -12.4598       0.00           
18.886+0.068   2              250            18.8735        0.0539         276.2966       -12.4601       1.08           
18.886+0.068   2              350            18.8734        0.0544         276.2961       -12.4599       2.31           
18.886+0.068   3              70             18.8603        0.0837         276.2633       -12.4578       1.30           
18.886+0.068   3              160            18.8605        0.0840         276.2632       -12.4575       0.00           
18.886+0.068   3              250            18.8600        0.0841         276.2628       -12.4579       1.84           
18.886+0.068   3              350            18.8606        0.0844         276.2629       -12.4572       1.48           
18.886+0.068   4              70             18.8895        0.0435         276.3137       -12.4508       1.44           
18.886+0.068   4              160            18.8895        0.0431         276.3141       -12.4510       0.00           
18.886+0.068   4              250            18.8900        0.0428         276.3146       -12.4507       2.10           
18.886+0.068   4              350            18.8907        0.0440         276.3138       -12.4495       5.40           
18.886+0.068   5              70             18.9304        0.0829         276.2976       -12.3962       0.36           
18.886+0.068   5              160            18.9304        0.0828         276.2977       -12.3963       0.00           
18.886+0.068   5              250            18.9297        0.0829         276.2973       -12.3968       2.55           
18.886+0.068   5              350            18.9283        0.0826         276.2969       -12.3982       7.59           
18.888-0.476   1              70             18.8637        -0.4817        276.7774       -12.7185       7.10           
18.888-0.476   1              160            18.8620        -0.4807        276.7757       -12.7196       0.00           
18.888-0.476   1              250            18.8613        -0.4801        276.7748       -12.7199       3.32           
18.888-0.476   1              350            18.8624        -0.4796        276.7749       -12.7187       4.21           
18.888-0.476   2              70             18.8885        -0.4742        276.7824       -12.6931       1.44           
18.888-0.476   2              160            18.8889        -0.4742        276.7826       -12.6927       0.00           
18.888-0.476   2              250            18.8886        -0.4739        276.7822       -12.6929       1.53           
18.888-0.476   2              350            18.8883        -0.4737        276.7819       -12.6930       2.81           
18.896-0.036   1              70             18.9059        -0.0022        276.3629       -12.4576       5.15           
18.896-0.036   1              160            18.9062        -0.0036        276.3644       -12.4580       0.00           
18.896-0.036   1              250            18.9063        -0.0042        276.3649       -12.4582       2.19           
18.896-0.036   1              350            18.9067        -0.0039        276.3649       -12.4577       2.10           
18.907-0.09    1              70             18.9267        -0.0378        276.4051       -12.4558       2.55           
18.907-0.09    1              160            18.9268        -0.0385        276.4058       -12.4561       0.00           
18.907-0.09    1              250            18.9265        -0.0388        276.4059       -12.4565       1.53           
18.907-0.09    1              350            18.9256        -0.0362        276.4032       -12.4561       9.34           
18.913-0.629   1              70             18.9065        -0.6254        276.9282       -12.7475       3.55           
18.913-0.629   1              160            18.9074        -0.6250        276.9283       -12.7465       0.00           
18.913-0.629   1              250            18.9071        -0.6253        276.9284       -12.7469       1.53           
18.913-0.629   1              350            18.9078        -0.6261        276.9295       -12.7467       4.21           
18.928-0.031   1              70             18.9289        -0.0144        276.3850       -12.4430       4.33           
18.928-0.031   1              160            18.9277        -0.0145        276.3845       -12.4441       0.00           
18.928-0.031   1              250            18.9270        -0.0148        276.3844       -12.4448       2.74           
18.928-0.031   1              350            18.9266        -0.0156        276.3850       -12.4456       5.60           
18.98-0.093    1              70             18.9810        -0.0915        276.4797       -12.4329       0.80           
18.98-0.093    1              160            18.9808        -0.0914        276.4795       -12.4330       0.00           
18.98-0.093    1              250            18.9811        -0.0912        276.4795       -12.4327       1.30           
18.98-0.093    1              350            18.9816        -0.0907        276.4793       -12.4320       3.83           
19.019-0.07    1              70             19.0027        -0.0842        276.4835       -12.4103       3.22           
19.019-0.07    1              160            19.0035        -0.0838        276.4835       -12.4094       0.00           
