map name       source         band [mu]      glon           glat           ra             dec            distance ["]   
28.447-0.329   1              350            28.4443        -0.3150        281.0908       -4.1370        7.65           
28.449-0.265   1              250            28.4459        -0.2647        281.0466       -4.1126        0.00           
28.449-0.265   1              350            28.4470        -0.2642        281.0467       -4.1114        4.35           
28.533-0.024   1              250            28.5206        -0.0448        280.8848       -3.9457        0.00           
28.533-0.024   1              350            28.5203        -0.0452        280.8850       -3.9461        1.80           
28.565-0.227   1              250            28.5406        -0.2359        281.0643       -4.0152        0.00           
28.565-0.227   1              350            28.5415        -0.2360        281.0648       -4.0145        3.26           
28.565-0.227   2              250            28.5806        -0.2312        281.0785       -3.9775        0.00           
28.565-0.227   2              350            28.5823        -0.2297        281.0779       -3.9753        8.16           
28.565-0.227   3              250            28.6104        -0.2379        281.0981       -3.9540        0.00           
