-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  25.336+0.233      1        25.3488         0.2270       279.1826        -6.6405
  25.338-0.399      1        25.3214        -0.4066       279.7369        -6.9557
  25.338-0.399      2        25.3502        -0.3878       279.7333        -6.9214
  25.342-0.196      1        25.3463        -0.1883       279.5529        -6.8334
  25.342-0.196      2        25.3541        -0.1876       279.5560        -6.8261
  25.342-0.196      3        25.3602        -0.1897       279.5606        -6.8217
  25.342-0.196      4        25.3747        -0.1834       279.5617        -6.8060
  25.342-0.196      5        25.3750        -0.1690       279.5490        -6.7991
  25.342-0.196      6        25.3823        -0.1812       279.5633        -6.7982
  25.342-0.196      7        25.3892        -0.1809       279.5661        -6.7918
  25.342-0.196      8        25.3985        -0.1819       279.5713        -6.7841
  25.342-0.196      9        25.3829        -0.1480       279.5338        -6.7824
  25.342-0.196     10        25.3906        -0.1498       279.5390        -6.7764
  25.342-0.196     11        25.4008        -0.1667       279.5588        -6.7751
  25.344-0.063      1        25.3278        -0.1251       279.4879        -6.8208
  25.344-0.063      2        25.3247        -0.1171       279.4793        -6.8199
  25.344-0.063      3        25.3156        -0.0948       279.4551        -6.8178
  25.344-0.063      4        25.2947        -0.0483       279.4038        -6.8150
  25.344-0.063      5        25.3258        -0.1060       279.4698        -6.8139
  25.344-0.063      6        25.3231        -0.0995       279.4628        -6.8133
  25.344-0.063      7        25.3320        -0.1127       279.4787        -6.8114
  25.344-0.063      8        25.3360        -0.1205       279.4876        -6.8114
  25.344-0.063      9        25.3317        -0.1046       279.4713        -6.8079
  25.344-0.063     10        25.3261        -0.0927       279.4581        -6.8074
  25.344-0.063     11        25.3411        -0.1087       279.4793        -6.8015
  25.344-0.063     12        25.3453        -0.1157       279.4875        -6.8010
  25.344-0.063     13        25.3396        -0.1022       279.4728        -6.7998
  25.344-0.063     14        25.3441        -0.1082       279.4803        -6.7987
  25.344-0.063     15        25.3437        -0.0996       279.4724        -6.7950
  25.344-0.063     16        25.3495        -0.1080       279.4826        -6.7937
  25.344-0.063     17        25.3484        -0.1013       279.4761        -6.7916
  25.344-0.063     18        25.3570        -0.1131       279.4906        -6.7894
  25.344-0.063     19        25.3524        -0.1042       279.4805        -6.7894
  25.344-0.063     20        25.3610        -0.1111       279.4907        -6.7850
  25.344-0.063     21        25.3597        -0.1039       279.4836        -6.7828
  25.344-0.063     22        25.3269        -0.0396       279.4109        -6.7824
  25.344-0.063     23        25.3571        -0.0973       279.4765        -6.7820
  25.344-0.063     24        25.3443        -0.0633       279.4402        -6.7778
  25.344-0.063     25        25.3241        -0.0199       279.3920        -6.7758
  25.344-0.063     26        25.3503        -0.0693       279.4484        -6.7753
  25.344-0.063     27        25.3620        -0.0878       279.4703        -6.7733
  25.344-0.063     28        25.3242        -0.0153       279.3880        -6.7737
  25.344-0.063     29        25.3674        -0.0936       279.4780        -6.7712
  25.344-0.063     30        25.3642        -0.0823       279.4664        -6.7689
  25.344-0.063     31        25.3753        -0.1014       279.4886        -6.7677
  25.344-0.063     32        25.3713        -0.0889       279.4756        -6.7656
  25.344-0.063     33        25.3795        -0.0947       279.4845        -6.7610
  25.344-0.063     34        25.3815        -0.0982       279.4886        -6.7608
  25.344-0.063     35        25.3758        -0.0859       279.4750        -6.7603
  25.344-0.063     36        25.3661        -0.0475       279.4362        -6.7512
  25.344-0.063     37        25.3906        -0.0920       279.4873        -6.7499
  25.344-0.063     38        25.3881        -0.0852       279.4800        -6.7490
  25.344-0.063     39        25.3951        -0.0910       279.4885        -6.7454
  25.347-0.516      1        25.3458        -0.5112       279.8418        -6.9820
  25.354+0.263      1        25.3309         0.2488       279.1548        -6.6464
  25.354+0.263      2        25.3125         0.2864       279.1127        -6.6454
  25.354+0.263      3        25.3487         0.2267       279.1829        -6.6408
  25.354+0.263      4        25.3413         0.2510       279.1577        -6.6361
  25.354+0.263      5        25.3425         0.2542       279.1554        -6.6336
  25.354+0.263      6        25.3534         0.2477       279.1663        -6.6269
  25.354+0.263      7        25.3558         0.2625       279.1541        -6.6180
  25.354+0.263      8        25.4051         0.3083       279.1360        -6.5532
  25.356-0.513      1        25.3516        -0.5284       279.8599        -6.9847
  25.363+0.226      1        25.3487         0.2267       279.1829        -6.6408
  25.367-0.048      1        25.3974        -0.0325       279.4372        -6.7166
  25.367-0.137      1        25.3692        -0.1400       279.5204        -6.7909
  25.371-0.363      1        25.3780        -0.3729       279.7328        -6.8899
  25.371-0.363      2        25.3826        -0.3768       279.7385        -6.8876
  25.373-0.205      1        25.3602        -0.1897       279.5606        -6.8217
  25.373-0.205      2        25.3747        -0.1834       279.5617        -6.8060
  25.373-0.205      3        25.3750        -0.1690       279.5490        -6.7991
  25.373-0.205      4        25.3823        -0.1812       279.5633        -6.7982
  25.373-0.205      5        25.3892        -0.1809       279.5661        -6.7918
  25.373-0.205      6        25.3985        -0.1819       279.5713        -6.7841
  25.373-0.205      7        25.3915        -0.1414       279.5319        -6.7718
  25.373-0.205      8        25.3985        -0.1412       279.5350        -6.7655
  25.373-0.205      9        25.3985        -0.1351       279.5295        -6.7626
  25.373-0.205     10        25.4062        -0.1391       279.5366        -6.7576
  25.373-0.205     11        25.4606        -0.2086       279.6239        -6.7412
  25.384-0.589      1        25.3860        -0.6027       279.9422        -6.9882
  25.388-0.161      1        25.3602        -0.1897       279.5606        -6.8217
  25.388-0.161      2        25.3747        -0.1834       279.5617        -6.8060
  25.388-0.161      3        25.3750        -0.1690       279.5490        -6.7991
  25.388-0.161      4        25.3823        -0.1812       279.5633        -6.7982
  25.388-0.161      5        25.3892        -0.1809       279.5661        -6.7918
  25.388-0.161      6        25.3985        -0.1819       279.5713        -6.7841
  25.388-0.161      7        25.3915        -0.1414       279.5319        -6.7718
  25.388-0.161      8        25.3985        -0.1412       279.5350        -6.7655
  25.388-0.161      9        25.3985        -0.1351       279.5295        -6.7626
  25.394-0.361      1        25.3727        -0.3806       279.7373        -6.8981
  25.394-0.361      2        25.3596        -0.3403       279.6951        -6.8913
  25.394-0.361      3        25.3780        -0.3729       279.7328        -6.8899
  25.394-0.361      4        25.3826        -0.3768       279.7385        -6.8876
  25.394-0.361      5        25.3731        -0.3484       279.7086        -6.8831
  25.394-0.361      6        25.3876        -0.3599       279.7256        -6.8754
  25.394-0.361      7        25.3808        -0.3479       279.7117        -6.8760
  25.394-0.361      8        25.3903        -0.3662       279.7325        -6.8759
  25.394-0.361      9        25.3841        -0.3478       279.7131        -6.8730
  25.394-0.361     10        25.3870        -0.3504       279.7168        -6.8716
  25.394-0.361     11        25.3927        -0.3496       279.7187        -6.8662
  25.394-0.361     12        25.3976        -0.3487       279.7202        -6.8614
  25.394-0.361     13        25.3898        -0.3341       279.7035        -6.8617
  25.394-0.361     14        25.4011        -0.3430       279.7168        -6.8557
  25.394-0.361     15        25.4010        -0.3380       279.7121        -6.8535
  25.394-0.361     16        25.4107        -0.3276       279.7073        -6.8401
  25.394-0.361     17        25.4090        -0.3152       279.6955        -6.8359
  25.394-0.361     18        25.4199        -0.3239       279.7083        -6.8302
  25.394-0.361     19        25.4246        -0.3211       279.7080        -6.8247
  25.402-0.187      1        25.4025        -0.2043       279.5932        -6.7908
  25.409-0.315      1        25.4090        -0.3152       279.6955        -6.8359
   25.41-0.452      1        25.4089        -0.4616       279.8265        -6.9031
   25.41-0.452      2        25.4079        -0.4275       279.7955        -6.8885
   25.41-0.452      3        25.4143        -0.4264       279.7975        -6.8822
   25.41-0.452      4        25.4194        -0.4172       279.7916        -6.8735
  25.424-0.317      1        25.4199        -0.3239       279.7083        -6.8302
   25.424-0.47      1        25.4182        -0.4660       279.8347        -6.8969
   25.424-0.47      2        25.4258        -0.4749       279.8462        -6.8942
  25.426-0.175      1        25.3463        -0.1883       279.5529        -6.8334
  25.426-0.175      2        25.3602        -0.1897       279.5606        -6.8217
  25.426-0.175      3        25.3747        -0.1834       279.5617        -6.8060
  25.426-0.175      4        25.3750        -0.1690       279.5490        -6.7991
  25.426-0.175      5        25.3823        -0.1812       279.5633        -6.7982
  25.426-0.175      6        25.3892        -0.1809       279.5661        -6.7918
  25.426-0.175      7        25.3985        -0.1819       279.5713        -6.7841
  25.426-0.175      8        25.3829        -0.1480       279.5338        -6.7824
  25.426-0.175      9        25.3906        -0.1498       279.5390        -6.7764
  25.426-0.175     10        25.4008        -0.1667       279.5588        -6.7751
  25.426-0.175     11        25.3915        -0.1414       279.5319        -6.7718
  25.426-0.175     12        25.3985        -0.1412       279.5350        -6.7655
  25.426-0.175     13        25.3985        -0.1351       279.5295        -6.7626
  25.426-0.175     14        25.4062        -0.1391       279.5366        -6.7576
  25.426-0.175     15        25.4606        -0.2086       279.6239        -6.7412
  25.426-0.175     16        25.3976        -0.0318       279.4366        -6.7160
  25.426-0.175     17        25.4644        -0.1587       279.5810        -6.7149
  25.426-0.175     18        25.5176        -0.2059       279.6478        -6.6893
  25.426-0.175     19        25.3951         0.0343       279.3764        -6.6879
  25.426-0.175     20        25.4612        -0.0341       279.4681        -6.6606
  25.426-0.175     21        25.4400         0.0221       279.4081        -6.6536
   25.428+0.11      1        25.4106         0.1046       279.3206        -6.6418
  25.439-0.528      1        25.4371        -0.5624       279.9297        -6.9242
  25.439-0.528      2        25.4409        -0.5533       279.9234        -6.9167
  25.446+0.043      1        25.4462         0.0426       279.3926        -6.6387
  25.474-0.225      1        25.4626        -0.2130       279.6288        -6.7414
  25.512-0.205      1        25.5176        -0.2059       279.6478        -6.6893
  25.517+0.142      1        25.5147         0.1418       279.3355        -6.5323
  25.527-0.314      1        25.4950        -0.2987       279.7204        -6.7519
  25.527-0.314      2        25.4949        -0.2877       279.7105        -6.7470
   25.55-0.088      1        25.5505        -0.0885       279.5580        -6.6062
   25.56+0.001      1        25.5606        -0.0008       279.4842        -6.5570
  25.563-0.019      1        25.5596        -0.0304       279.5103        -6.5715
  25.563-0.019      2        25.5491         0.0006       279.4776        -6.5665
  25.563-0.019      3        25.5655        -0.0280       279.5108        -6.5651
  25.563-0.019      4        25.5718        -0.0261       279.5120        -6.5587
  25.563-0.019      5        25.5606        -0.0008       279.4842        -6.5570
  25.563+0.633      1        25.5578         0.6470       278.9040        -6.2618
  25.568-0.096      1        25.5696        -0.0951       279.5727        -6.5922
  25.591-0.072      1        25.5911        -0.0719       279.5619        -6.5625
  25.609+0.228      1        25.6133         0.2261       279.3057        -6.4059
  25.609+0.228      2        25.6245         0.2852       279.2580        -6.3689
  25.614-0.307      1        25.6087        -0.3330       279.8036        -6.6666
  25.624+0.582      1        25.6193         0.5814       278.9910        -6.2373
  25.664-0.156      1        25.6573        -0.1537       279.6656        -6.5411
  25.674+0.000      1        25.6832         0.0063       279.5345        -6.4447
  25.674-0.123      1        25.6132        -0.1362       279.6296        -6.5723
  25.674-0.123      2        25.6134        -0.1003       279.5976        -6.5557
  25.674-0.123      3        25.6284        -0.1069       279.6105        -6.5455
  25.674-0.123      4        25.6573        -0.1537       279.6656        -6.5411
  25.674-0.123      5        25.6768        -0.1215       279.6458        -6.5091
  25.674-0.123      6        25.7260        -0.1894       279.7293        -6.4965
  25.674-0.123      7        25.6752        -0.0396       279.5718        -6.4730
  25.686+0.982      1        25.6798         0.9821       278.6612        -5.9993
  25.686+0.982      2        25.6860         0.9820       278.6642        -5.9939
  25.689+0.211      1        25.6802         0.1918       279.3673        -6.3623
  25.695+0.503      1        25.6947         0.5016       279.0972        -6.2071
  25.695+0.503      2        25.6932         0.5094       279.0895        -6.2048
   25.72-0.487      1        25.7016        -0.4811       279.9790        -6.6519
   25.72-0.487      2        25.7330        -0.5088       280.0183        -6.6367
   25.72-0.487      3        25.7385        -0.4949       280.0084        -6.6255
   25.72-0.487      4        25.7433        -0.5017       280.0166        -6.6243
  25.722-0.171      1        25.7260        -0.1894       279.7293        -6.4965
  25.723+0.239      1        25.7143         0.1850       279.3891        -6.3351
  25.723+0.239      2        25.7423         0.2114       279.3784        -6.2982
  25.723+0.239      3        25.7442         0.2157       279.3755        -6.2945
  25.723+0.239      4        25.7512         0.2296       279.3663        -6.2818
  25.723+0.239      5        25.7641         0.2353       279.3671        -6.2678
  25.723+0.239      6        25.7640         0.2688       279.3372        -6.2525
  25.723+0.239      7        25.7952         0.2409       279.3765        -6.2375
  25.726-0.256      1        25.7094        -0.2537       279.7792        -6.5407
  25.736+0.991      1        25.7122         0.9931       278.6664        -5.9654
  25.747+0.028      1        25.7295         0.0302       279.5345        -6.3927
  25.764+0.268      1        25.7640         0.2687       279.3373        -6.2525
  25.772+0.215      1        25.7143         0.1850       279.3891        -6.3351
  25.772+0.215      2        25.7303         0.1961       279.3866        -6.3158
  25.772+0.215      3        25.7337         0.2049       279.3803        -6.3088
  25.772+0.215      4        25.7423         0.2114       279.3784        -6.2982
  25.772+0.215      5        25.7442         0.2157       279.3755        -6.2945
  25.772+0.215      6        25.7512         0.2296       279.3663        -6.2818
  25.772+0.215      7        25.7648         0.2114       279.3888        -6.2781
  25.772+0.215      8        25.7641         0.2353       279.3671        -6.2678
  25.772+0.215      9        25.7669         0.2372       279.3668        -6.2645
  25.772+0.215     10        25.7673         0.2450       279.3600        -6.2605
  25.772+0.215     11        25.7640         0.2688       279.3372        -6.2525
  25.772+0.215     12        25.7952         0.2409       279.3765        -6.2375
  25.778+0.802      1        25.7605         0.7586       278.8980        -6.0305
  25.778+0.802      2        25.7504         0.8042       278.8526        -6.0185
  25.778+0.802      3        25.7511         0.8161       278.8424        -6.0124
  25.778+0.802      4        25.7837         0.7679       278.9005        -6.0056
  25.778+0.802      5        25.7775         0.8155       278.8551        -5.9892
  25.778+0.802      6        25.7911         0.8243       278.8536        -5.9731
  25.778+0.802      7        25.7920         0.8545       278.8270        -5.9584
  25.778+0.802      8        25.8029         0.8477       278.8382        -5.9518
  25.778+0.802      9        25.8042         0.8556       278.8316        -5.9471
  25.778+0.802     10        25.8098         0.8458       278.8430        -5.9466
  25.778+0.802     11        25.8076         0.8540       278.8347        -5.9448
  25.778+0.802     12        25.8304         0.8225       278.8733        -5.9390
  25.778+0.802     13        25.8234         0.8377       278.8565        -5.9382
  25.786+0.281      1        25.7822         0.2711       279.3435        -6.2352
  25.786+0.281      2        25.7878         0.2739       279.3436        -6.2290
   25.79+0.619      1        25.7839         0.6103       279.0413        -6.0779
   25.79+0.619      2        25.7969         0.6465       279.0150        -6.0497
   25.791+0.25      1        25.7906         0.2377       279.3772        -6.2432
  25.795+0.602      1        25.7904         0.6039       279.0501        -6.0751
  25.805-0.041      1        25.8032        -0.0418       279.6329        -6.3602
  25.805-0.041      2        25.8034        -0.0388       279.6304        -6.3587
  25.808+0.825      1        25.7775         0.8155       278.8551        -5.9892
  25.808+0.825      2        25.7911         0.8243       278.8536        -5.9731
  25.808+0.825      3        25.7920         0.8545       278.8270        -5.9584
  25.808+0.825      4        25.8029         0.8477       278.8382        -5.9518
  25.808+0.825      5        25.8042         0.8556       278.8316        -5.9471
  25.808+0.825      6        25.8098         0.8458       278.8430        -5.9466
  25.808+0.825      7        25.8076         0.8540       278.8347        -5.9448
  25.808+0.825      8        25.8305         0.8225       278.8733        -5.9389
  25.808+0.825      9        25.8234         0.8378       278.8565        -5.9382
  25.808+0.825     10        25.8382         0.8380       278.8631        -5.9249
  25.809+0.277      1        25.7910         0.2369       279.3781        -6.2432
  25.824-0.178      1        25.8254        -0.1779       279.7649        -6.4029
   25.846-0.39      1        25.8377        -0.3778       279.9493        -6.4836
  25.848-0.481      1        25.8484        -0.4821       280.0476        -6.5219
  25.856-0.365      1        25.8545        -0.3773       279.9566        -6.4684
  25.862+0.277      1        25.8412         0.2775       279.3651        -6.1800
  25.862+0.277      2        25.8472         0.2769       279.3684        -6.1749
  25.862+0.277      3        25.8560         0.2683       279.3802        -6.1710
  25.862+0.277      4        25.8533         0.2735       279.3743        -6.1710
  25.862+0.277      5        25.8492         0.2831       279.3638        -6.1702
  25.862+0.277      6        25.8527         0.2794       279.3687        -6.1688
  25.862+0.277      7        25.8612         0.2734       279.3780        -6.1640
  25.862+0.277      8        25.8648         0.2710       279.3818        -6.1620
  25.862+0.277      9        25.8675         0.2749       279.3795        -6.1577
  25.862+0.277     10        25.8727         0.2718       279.3847        -6.1545
  25.862+0.277     11        25.8803         0.2717       279.3883        -6.1478
  25.862+0.277     12        25.8740         0.3060       279.3547        -6.1377
  25.862+0.277     13        25.8784         0.2993       279.3628        -6.1368
  25.862+0.277     14        25.8889         0.2894       279.3765        -6.1321
  25.862+0.277     15        25.8824         0.3008       279.3633        -6.1326
  25.862+0.277     16        25.8809         0.3084       279.3558        -6.1305
  25.862+0.277     17        25.8795         0.3113       279.3526        -6.1304
  25.862+0.277     18        25.8884         0.3005       279.3663        -6.1275
  25.862+0.277     19        25.8941         0.3149       279.3561        -6.1158
  25.876-0.181      1        25.8658        -0.1934       279.7974        -6.3742
  25.876-0.181      2        25.8654        -0.1868       279.7913        -6.3715
  25.876-0.181      3        25.8686        -0.1847       279.7909        -6.3676
  25.896-0.165      1        25.8967        -0.1696       279.7904        -6.3357
  25.896-0.165      2        25.8958        -0.1645       279.7854        -6.3342
  25.899+0.874      1        25.8948         0.8703       278.8605        -5.8599
  25.912+0.489      1        25.9171         0.4863       279.2137        -6.0166
  25.917-0.234      1        25.9139        -0.2597       279.8788        -6.3617
  25.924+0.534      1        25.9185         0.5288       279.1763        -5.9958
  25.924+0.534      2        25.9225         0.5360       279.1717        -5.9890
  25.965-0.006      1        25.9619        -0.0080       279.6759        -6.2037
  25.965-0.006      2        25.9664        -0.0072       279.6774        -6.1993
  25.982-0.056      1        25.9868        -0.0763       279.7485        -6.2129
  25.982-0.056      2        25.9807        -0.0547       279.7264        -6.2084
  25.982-0.056      3        25.9876        -0.0623       279.7363        -6.2058
  25.982-0.056      4        26.0016        -0.0726       279.7519        -6.1981
  25.986-0.076      1        25.9868        -0.0763       279.7485        -6.2129
  26.023+0.932      1        26.0225         0.9314       278.8649        -5.7184
  26.034+0.915      1        26.0307         0.9255       278.8740        -5.7138
  26.034+0.915      2        26.0419         0.9176       278.8863        -5.7075
  26.041+0.946      1        26.0225         0.9314       278.8649        -5.7184
  26.041+0.946      2        26.0307         0.9255       278.8740        -5.7138
  26.041+0.946      3        26.0485         0.9581       278.8531        -5.6830
  26.041+0.946      4        26.0652         0.9515       278.8668        -5.6712
  26.059+0.548      1        26.0545         0.5429       279.2265        -5.8685
  26.069+0.553      1        26.0642         0.5380       279.2354        -5.8623
  26.069+0.936      1        26.0638         0.9271       278.8879        -5.6838
  26.069+0.936      2        26.0717         0.9161       278.9014        -5.6817
  26.069+0.936      3        26.0652         0.9515       278.8668        -5.6712
  26.069+0.936      4        26.0820         0.9213       278.9014        -5.6702
  26.069+0.936      5        26.0914         0.9123       278.9138        -5.6660
  26.069+0.936      6        26.0801         0.9355       278.8879        -5.6654
  26.075-0.109      1        26.0701        -0.1262       279.8315        -6.1617
  26.083-0.036      1        26.0773        -0.0645       279.7796        -6.1271
  26.086+0.942      1        26.0874         0.9475       278.8806        -5.6533
  26.151-0.443      1        26.1501        -0.4452       280.1536        -6.2368
  26.166-0.075      1        26.1567        -0.0794       279.8296        -6.0633
  26.174+0.141      1        26.1578         0.1369       279.6368        -5.9632
  26.204-0.874      1        26.1745        -0.8814       280.5551        -6.4146
  26.204-0.874      2        26.1855        -0.8919       280.5695        -6.4097
  26.204-0.874      3        26.1766        -0.8713       280.5470        -6.4082
  26.204-0.874      4        26.1985        -0.8740       280.5595        -6.3899
  26.204-0.874      5        26.2146        -0.8534       280.5484        -6.3662
  26.204-0.874      6        26.2270        -0.8728       280.5716        -6.3640
  26.204-0.874      7        26.2235        -0.8549       280.5539        -6.3590
  26.214+0.846      1        26.2067         0.8412       279.0306        -5.5963
  26.214+0.846      2        26.2052         0.8501       279.0219        -5.5935
  26.214+0.846      3        26.2173         0.8391       279.0373        -5.5879
   26.221+0.29      1        26.2379         0.2981       279.5298        -5.8180
  26.225+0.052      1        26.2205         0.0591       279.7352        -5.9431
  26.225+0.097      1        26.2183         0.1081       279.6904        -5.9226
  26.225+0.097      2        26.2336         0.0933       279.7107        -5.9158
  26.225+0.097      3        26.2366         0.0958       279.7099        -5.9120
  26.225+0.097      4        26.2405         0.1017       279.7064        -5.9059
  26.254+0.359      1        26.2538         0.3595       279.4822        -5.7757
  26.258+0.827      1        26.2416         0.8254       279.0607        -5.5726
    26.26-0.07      1        26.2730        -0.0676       279.8727        -5.9546
  26.269-0.046      1        26.2728        -0.0449       279.8522        -5.9443
  26.278-0.049      1        26.2728        -0.0449       279.8522        -5.9443
  26.279-0.042      1        26.2759        -0.0541       279.8619        -5.9458
  26.291+0.134      1        26.2816         0.1354       279.6953        -5.8538
  26.291+0.134      2        26.2859         0.1444       279.6892        -5.8459
  26.291+0.134      3        26.3050         0.1166       279.7229        -5.8417
  26.291+0.134      4        26.3211         0.1325       279.7160        -5.8201
  26.291+0.134      5        26.2967         0.1812       279.6612        -5.8194
  26.291+0.134      6        26.3269         0.1345       279.7169        -5.8140
  26.291+0.134      7        26.3311         0.1339       279.7194        -5.8105
  26.304-0.068      1        26.3033        -0.0820       279.8995        -5.9342
  26.308+0.235      1        26.2963         0.2014       279.6431        -5.8106
  26.329-0.372      1        26.3096        -0.3969       280.1839        -6.0729
  26.329-0.372      2        26.3246        -0.3911       280.1856        -6.0569
  26.332-0.035      1        26.3263        -0.0323       279.8657        -5.8910
  26.344+0.135      1        26.3211         0.1325       279.7160        -5.8201
  26.344+0.135      2        26.3269         0.1345       279.7169        -5.8140
  26.344+0.135      3        26.3311         0.1339       279.7194        -5.8105
  26.344+0.941      1        26.3261         0.9208       279.0146        -5.4537
  26.344+0.941      2        26.3099         0.9640       278.9686        -5.4482
  26.344+0.941      3        26.3434         0.9021       279.0394        -5.4469
  26.344+0.941      4        26.3310         0.9374       279.0021        -5.4417
  26.344+0.941      5        26.3342         0.9328       279.0076        -5.4410
  26.344+0.941      6        26.3277         0.9650       278.9760        -5.4320
  26.358+0.033      1        26.3483         0.0363       279.8145        -5.8400
  26.358+0.033      2        26.3570         0.0333       279.8212        -5.8337
  26.376+0.352      1        26.3744         0.3526       279.5441        -5.6717
  26.396+0.778      1        26.4001         0.7722       279.1814        -5.4563
  26.423-0.777      1        26.4223        -0.7766       280.5752        -6.1464
  26.432-0.662      1        26.4084        -0.7164       280.5151        -6.1312
  26.432-0.662      2        26.4321        -0.6327       280.4511        -6.0719
  26.432-0.662      3        26.4755        -0.6334       280.4717        -6.0336
  26.432-0.662      4        26.4789        -0.6380       280.4774        -6.0327
  26.432-0.662      5        26.4824        -0.6220       280.4646        -6.0222
  26.432-0.662      6        26.4845        -0.6172       280.4613        -6.0182
  26.436+0.249      1        26.4310         0.2368       279.6735        -5.6746
  26.451+0.177      1        26.4530         0.1721       279.7415        -5.6847
  26.451+0.177      2        26.4681         0.1914       279.7312        -5.6625
  26.456-0.392      1        26.4076        -0.3981       280.2300        -5.9863
  26.456-0.392      2        26.4742        -0.3689       280.2346        -5.9138
  26.469-0.592      1        26.4813        -0.6203       280.4626        -6.0224
  26.469-0.592      2        26.4847        -0.6172       280.4615        -6.0180
  26.469-0.592      3        26.4882        -0.6008       280.4483        -6.0074
  26.469-0.592      4        26.4862        -0.5915       280.4391        -6.0049
  26.469-0.592      5        26.4750        -0.5682       280.4132        -6.0042
  26.469-0.592      6        26.4956        -0.5978       280.4490        -5.9995
  26.469-0.592      7        26.4798        -0.5683       280.4154        -6.0000
  26.469-0.592      8        26.4902        -0.5867       280.4366        -5.9992
  26.469-0.592      9        26.4777        -0.5555       280.4030        -5.9960
  26.471-0.039      1        26.4652        -0.0565       279.9513        -5.7787
  26.487-0.634      1        26.4755        -0.6334       280.4717        -6.0336
  26.487-0.634      2        26.4789        -0.6380       280.4774        -6.0327
  26.487-0.634      3        26.4824        -0.6220       280.4646        -6.0222
  26.487-0.634      4        26.4846        -0.6172       280.4613        -6.0181
  26.497+0.321      1        26.4981         0.3215       279.6289        -5.5762
  26.497+0.321      2        26.5023         0.3234       279.6291        -5.5715
  26.497-0.327      1        26.4914        -0.3299       280.2076        -5.8806
  26.497-0.327      2        26.4979        -0.3289       280.2097        -5.8743
  26.497-0.327      3        26.5003        -0.3248       280.2072        -5.8704
  26.506-0.445      1        26.4956        -0.4435       280.3111        -5.9288
  26.506-0.445      2        26.5064        -0.4554       280.3267        -5.9247
  26.506-0.445      3        26.5048        -0.4484       280.3197        -5.9229
  26.507+0.716      1        26.4406         0.6284       279.3284        -5.4863
  26.507+0.716      2        26.4307         0.7249       279.2377        -5.4508
  26.507+0.716      3        26.4956         0.7102       279.2808        -5.4000
  26.507+0.716      4        26.4874         0.8018       279.1953        -5.3651
  26.507+0.716      5        26.5538         0.7299       279.2900        -5.3392
  26.516+0.238      1        26.5178         0.2379       279.7126        -5.5969
   26.517-0.47      1        26.5105        -0.4818       280.3522        -5.9331
   26.517-0.47      2        26.5135        -0.4816       280.3534        -5.9304
  26.524-0.358      1        26.5526        -0.3800       280.2806        -5.8491
  26.524-0.358      2        26.5550        -0.3520       280.2567        -5.8341
  26.524-0.358      3        26.5553        -0.3446       280.2502        -5.8305
  26.532-0.103      1        26.4837        -0.0777       279.9788        -5.7719
  26.532-0.103      2        26.5355        -0.1624       280.0783        -5.7647
  26.532-0.103      3        26.4887        -0.0600       279.9652        -5.7593
  26.532-0.103      4        26.5308        -0.1258       280.0434        -5.7521
  26.532-0.103      5        26.5550        -0.1413       280.0684        -5.7376
  26.532-0.103      6        26.5495        -0.1306       280.0563        -5.7377
  26.532-0.103      7        26.5650        -0.1453       280.0765        -5.7306
  26.532-0.103      8        26.5544        -0.1212       280.0501        -5.7290
  26.532-0.103      9        26.5589        -0.1315       280.0615        -5.7297
  26.532-0.103     10        26.5407        -0.0871       280.0134        -5.7256
  26.532-0.103     11        26.5652        -0.1231       280.0568        -5.7203
  26.532-0.103     12        26.5631        -0.1149       280.0485        -5.7184
  26.532-0.103     13        26.5754        -0.1401       280.0768        -5.7190
  26.532-0.103     14        26.5554        -0.0937       280.0260        -5.7155
  26.532-0.103     15        26.5775        -0.1262       280.0652        -5.7107
  26.532-0.103     16        26.5724        -0.1180       280.0556        -5.7115
  26.532-0.103     17        26.5673        -0.1054       280.0420        -5.7103
   26.534-0.77      1        26.5275        -0.7924       280.6378        -6.0601
   26.538-0.24      1        26.5269        -0.2674       280.1681        -5.8204
  26.541+0.726      1        26.5265         0.7164       279.2895        -5.3696
  26.541+0.726      2        26.5538         0.7299       279.2900        -5.3392
  26.545+0.441      1        26.5259         0.4097       279.5629        -5.5110
  26.555-0.259      1        26.5138        -0.2929       280.1849        -5.8438
  26.555-0.259      2        26.5269        -0.2674       280.1681        -5.8204
  26.555-0.259      3        26.5429        -0.2899       280.1956        -5.8164
  26.555-0.259      4        26.5480        -0.2950       280.2025        -5.8143
  26.568-0.053      1        26.5781        -0.0436       279.9918        -5.6724
   26.568+0.69      1        26.5422         0.6945       279.3163        -5.3658
   26.568+0.69      2        26.5686         0.7064       279.3178        -5.3369
   26.568+0.69      3        26.5725         0.7166       279.3105        -5.3287
   26.57+0.101      1        26.5432         0.1164       279.8328        -5.6301
   26.57+0.101      2        26.5551         0.1120       279.8422        -5.6215
   26.57+0.101      3        26.5864         0.0945       279.8722        -5.6017
   26.57+0.101      4        26.5908         0.0894       279.8788        -5.6002
   26.57+0.101      5        26.5863         0.0997       279.8676        -5.5994
  26.575+0.729      1        26.5688         0.7066       279.3178        -5.3365
  26.578-0.147      1        26.5804        -0.1150       280.0566        -5.7031
  26.581+0.429      1        26.5372         0.4115       279.5665        -5.5001
  26.581+0.429      2        26.5449         0.4167       279.5654        -5.4908
  26.581+0.429      3        26.5450         0.4235       279.5594        -5.4876
