-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  24.462+0.219      6        24.4687         0.2624       278.7431        -7.4057
  24.467+0.285      1        24.4578         0.2858       278.7170        -7.4046
  24.467+0.311      1        24.4790         0.2908       278.7224        -7.3834
  24.471+0.083      1        24.4584         0.0913       278.8915        -7.4936
  24.475-0.518      1        24.4803        -0.5169       279.4466        -7.7537
  24.475-0.518      2        24.4943        -0.4997       279.4377        -7.7333
   24.476-0.04      1        24.4930        -0.0376       279.0229        -7.5221
   24.478+0.46      1        24.4358         0.3234       278.6732        -7.4068
   24.478+0.46      2        24.3711         0.4805       278.5025        -7.3919
   24.478+0.46      3        24.4068         0.5003       278.5014        -7.3510
   24.478+0.46      4        24.4024         0.5339       278.4693        -7.3394
   24.478+0.46      5        24.5277         0.3382       278.7026        -7.3184
   24.478+0.46      6        24.4518         0.4880       278.5333        -7.3168
   24.478+0.46      7        24.5283         0.3515       278.6910        -7.3118
   24.478+0.46      8        24.4694         0.4682       278.5592        -7.3103
   24.478+0.46      9        24.4507         0.5075       278.5154        -7.3087
   24.478+0.46     10        24.4549         0.5158       278.5098        -7.3012
   24.478+0.46     11        24.4837         0.4672       278.5667        -7.2980
   24.478+0.46     12        24.4751         0.4895       278.5428        -7.2954
   24.478+0.46     13        24.5630         0.5884       278.4952        -7.1719
   24.485-0.22      1        24.4572        -0.2761       279.2201        -7.6636
   24.485-0.22      2        24.4427        -0.2270       279.1694        -7.6539
   24.485-0.22      3        24.4394        -0.2077       279.1505        -7.6479
   24.485-0.22      4        24.5065        -0.2357       279.2067        -7.6012
   24.485-0.22      5        24.5072        -0.2189       279.1920        -7.5929
   24.485-0.22      6        24.5195        -0.2278       279.2056        -7.5860
   24.485-0.22      7        24.5447        -0.2443       279.2321        -7.5712
   24.485-0.22      8        24.5068        -0.1687       279.1468        -7.5701
   24.485-0.22      9        24.5316        -0.2099       279.1952        -7.5671
   24.485-0.22     10        24.5468        -0.2140       279.2059        -7.5554
   24.485-0.22     11        24.5339        -0.1810       279.1704        -7.5517
   24.486+0.48      1        24.4841         0.4529       278.5797        -7.3042
  24.489-0.689      1        24.4890        -0.6906       279.6064        -7.8256
  24.491+0.339      1        24.4343         0.3530       278.6460        -7.3945
  24.491+0.339      2        24.4790         0.2908       278.7224        -7.3834
  24.491+0.339      3        24.4671         0.3105       278.6993        -7.3850
  24.491+0.339      4        24.4818         0.3194       278.6981        -7.3678
  24.491+0.339      5        24.5286         0.3226       278.7170        -7.3248
  24.491+0.339      6        24.5421         0.3130       278.7319        -7.3172
  24.491+0.339      7        24.5284         0.3380       278.7031        -7.3179
  24.491+0.339      8        24.5283         0.3515       278.6910        -7.3118
  24.491+0.339      9        24.5670         0.3332       278.7254        -7.2858
  24.491+0.339     10        24.5632         0.3404       278.7172        -7.2859
  24.491-0.363      1        24.4923        -0.3625       279.3138        -7.6721
  24.503+0.195      1        24.5031         0.1942       278.8201        -7.4065
   24.507-0.17      1        24.5068        -0.1687       279.1468        -7.5701
  24.523-0.561      1        24.5208        -0.5637       279.5074        -7.7391
  24.526-0.071      1        24.5260        -0.1390       279.1291        -7.5394
  24.526-0.071      2        24.5183        -0.1095       279.0991        -7.5328
  24.526-0.071      3        24.4930        -0.0376       279.0229        -7.5221
  24.526-0.071      4        24.5556        -0.0406       279.0547        -7.4679
  24.526-0.071      5        24.5756        -0.0736       279.0935        -7.4654
  24.528-0.136      1        24.5068        -0.1687       279.1468        -7.5701
  24.528-0.136      2        24.5100        -0.1477       279.1295        -7.5577
  24.528-0.136      3        24.5260        -0.1390       279.1292        -7.5394
  24.528-0.136      4        24.5297        -0.1262       279.1193        -7.5303
  24.528-0.136      5        24.5482        -0.1308       279.1321        -7.5159
  24.532-0.179      1        24.5340        -0.1810       279.1704        -7.5516
  24.541-0.254      1        24.5447        -0.2443       279.2322        -7.5712
  24.543-0.354      1        24.5363        -0.3571       279.3293        -7.6305
  24.545+0.267      1        24.5047         0.2613       278.7608        -7.3743
  24.545+0.267      2        24.5421         0.3130       278.7319        -7.3172
  24.547-0.736      1        24.5457        -0.7345       279.6720        -7.7954
  24.547-0.736      2        24.5649        -0.7666       279.7098        -7.7930
  24.547-0.736      3        24.5640        -0.7453       279.6902        -7.7841
  24.547-0.736      4        24.5630        -0.7289       279.6750        -7.7774
  24.552+0.096      1        24.5532         0.0992       278.9284        -7.4058
  24.555+0.214      1        24.5915         0.2123       278.8449        -7.3198
  24.555+0.214      2        24.6322         0.1737       278.8983        -7.3014
  24.562+0.452      1        24.5655         0.4722       278.6002        -7.2232
  24.562+0.452      2        24.5925         0.4499       278.6328        -7.2094
  24.566+0.343      1        24.5670         0.3332       278.7254        -7.2858
  24.566+0.343      2        24.5632         0.3404       278.7172        -7.2859
  24.566+0.343      3        24.5959         0.3330       278.7390        -7.2602
  24.569-0.201      1        24.5696        -0.2485       279.2474        -7.5511
  24.573-0.075      1        24.5756        -0.0736       279.0935        -7.4654
  24.576-0.262      1        24.5449        -0.2446       279.2325        -7.5713
  24.576-0.262      2        24.5762        -0.2648       279.2650        -7.5527
  24.576-0.262      3        24.6019        -0.2660       279.2780        -7.5304
  24.579-0.141      1        24.6144        -0.1400       279.1710        -7.4614
  24.579-0.141      2        24.6119        -0.1305       279.1613        -7.4593
  24.579+0.468      1        24.5808         0.4305       278.6447        -7.2287
  24.582-0.354      1        24.5763        -0.3727       279.3618        -7.6021
   24.59-0.229      1        24.5669        -0.2271       279.2270        -7.5437
   24.59-0.229      2        24.5929        -0.2279       279.2398        -7.5209
  24.596+0.133      1        24.5876         0.1218       278.9241        -7.3648
  24.596+0.133      2        24.5971         0.1357       278.9161        -7.3500
  24.603-0.324      1        24.6101        -0.3278       279.3373        -7.5515
  24.618-0.323      1        24.6101        -0.3278       279.3373        -7.5515
  24.618-0.323      2        24.6351        -0.3228       279.3444        -7.5270
  24.627+0.407      1        24.6002         0.4284       278.6556        -7.2125
  24.627+0.407      2        24.6133         0.4241       278.6655        -7.2029
   24.63+0.151      1        24.5861         0.1216       278.9236        -7.3663
   24.63+0.151      2        24.6006         0.1891       278.8699        -7.3223
   24.63+0.151      3        24.6338         0.1534       278.9172        -7.3093
   24.63+0.151      4        24.6322         0.1737       278.8983        -7.3014
   24.63+0.151      5        24.6834         0.1809       278.9157        -7.2526
  24.655-0.161      1        24.6556        -0.2020       279.2456        -7.4533
  24.655-0.161      2        24.6523        -0.1678       279.2135        -7.4405
  24.655-0.161      3        24.6699        -0.1702       279.2237        -7.4259
  24.655-0.161      4        24.6746        -0.1503       279.2081        -7.4126
  24.668-0.115      1        24.6253        -0.0996       279.1399        -7.4332
  24.668-0.115      2        24.6359        -0.1078       279.1521        -7.4275
  24.668-0.115      3        24.6679        -0.1136       279.1721        -7.4018
  24.668-0.115      4        24.6499        -0.0793       279.1331        -7.4020
  24.668-0.115      5        24.6912        -0.1240       279.1923        -7.3858
  24.683+0.183      1        24.6834         0.1809       278.9157        -7.2526
   24.764-0.12      1        24.7554        -0.0981       279.1988        -7.3169
  24.766-0.136      1        24.7685        -0.1360       279.2388        -7.3227
  24.782+0.113      1        24.7565         0.0915       279.0296        -7.2287
  24.782+0.113      2        24.7293         0.1541       278.9609        -7.2242
  24.782+0.113      3        24.7906         0.0839       279.0522        -7.2020
  24.782+0.113      4        24.7946         0.1035       279.0365        -7.1895
  24.782+0.113      5        24.8513         0.0868       279.0777        -7.1468
  24.789+0.633      1        24.7906         0.6351       278.5591        -6.9483
  24.789+0.633      2        24.7891         0.6531       278.5423        -6.9413
  24.789+0.633      3        24.8084         0.6445       278.5589        -6.9281
  24.804+0.142      1        24.7834         0.1152       279.0208        -7.1940
  24.804+0.142      2        24.8205         0.1335       279.0216        -7.1526
  24.813-0.107      1        24.8170        -0.1288       279.2549        -7.2763
  24.813-0.107      2        24.8161        -0.1054       279.2335        -7.2663
  24.813-0.107      3        24.8311        -0.1101       279.2447        -7.2552
  24.815-0.039      1        24.7814        -0.0262       279.1464        -7.2608
  24.815-0.039      2        24.7999        -0.0443       279.1712        -7.2527
  24.815-0.039      3        24.8428        -0.0601       279.2052        -7.2218
  24.815-0.039      4        24.8448        -0.0236       279.1735        -7.2033
  24.815-0.039      5        24.8400         0.0011       279.1492        -7.1962
  24.855+0.003      1        24.8560         0.0049       279.1532        -7.1802
  24.855+0.683      1        24.8561         0.6834       278.5463        -6.8680
  24.861+0.142      1        24.8207         0.1609       278.9972        -7.1398
  24.861+0.142      2        24.8404         0.1277       279.0360        -7.1376
  24.861+0.142      3        24.8518         0.1129       279.0546        -7.1344
  24.861+0.142      4        24.8403         0.1437       279.0217        -7.1304
  24.861+0.142      5        24.8637         0.1449       279.0315        -7.1090
  24.868-0.155      1        24.8549        -0.1858       279.3235        -7.2688
  24.964-0.173      1        24.8311        -0.1101       279.2447        -7.2552
  24.964-0.173      2        24.8522        -0.1129       279.2569        -7.2377
  24.964-0.173      3        24.8491        -0.1001       279.2440        -7.2346
  24.964-0.173      4        24.8633        -0.1182       279.2668        -7.2303
  24.964-0.173      5        24.8907        -0.1291       279.2892        -7.2109
  24.964-0.173      6        24.9043        -0.1388       279.3042        -7.2033
  24.964-0.173      7        24.9240        -0.1581       279.3306        -7.1948
  24.964-0.173      8        24.9336        -0.1680       279.3439        -7.1907
  24.964-0.173      9        24.9152        -0.1281       279.2996        -7.1887
  24.964-0.173     10        24.9216        -0.1355       279.3093        -7.1865
  24.964-0.173     11        24.9645        -0.1721       279.3619        -7.1652
  24.964-0.173     12        24.9786        -0.1615       279.3589        -7.1478
  24.964-0.173     13        24.9553        -0.0792       279.2745        -7.1307
  24.964-0.173     14        24.9388        -0.0454       279.2366        -7.1298
  24.964-0.173     15        24.9508        -0.0570       279.2525        -7.1245
  24.964-0.173     16        25.0165        -0.1812       279.3941        -7.1231
  24.964-0.173     17        24.9536        -0.0354       279.2345        -7.1121
  24.964-0.173     18        24.9944        -0.0995       279.3107        -7.1052
  25.005-0.635      1        25.0083        -0.6357       279.7974        -7.3389
   25.01-0.645      1        25.0092        -0.6367       279.7987        -7.3386
  25.046-0.183      1        25.0472        -0.1805       279.4076        -7.0956
  25.075+0.202      1        25.0754         0.2023       279.0782        -6.8946
  25.076+0.182      1        25.0767         0.1826       279.0964        -6.9026
   25.078+0.04      1        25.0777         0.0421       279.2226        -6.9662
   25.078+0.04      2        25.0900         0.0238       279.2446        -6.9637
   25.11-0.471      1        25.1248        -0.4681       279.7011        -7.1586
  25.136-0.392      1        25.1404        -0.3963       279.6440        -7.1119
  25.142-0.471      1        25.1593        -0.4621       279.7116        -7.1252
  25.166-0.306      1        25.1112        -0.2664       279.5142        -7.0781
  25.166-0.306      2        25.1520        -0.3346       279.5941        -7.0732
  25.166-0.306      3        25.1346        -0.2978       279.5532        -7.0718
  25.166-0.306      4        25.1541        -0.2888       279.5541        -7.0503
  25.166-0.306      5        25.1661        -0.3065       279.5755        -7.0478
  25.166-0.306      6        25.1447        -0.2545       279.5190        -7.0429
  25.166-0.306      7        25.1548        -0.2733       279.5405        -7.0426
  25.166-0.306      8        25.1861        -0.2823       279.5630        -7.0189
  25.166+0.753      1        25.1538         0.7595       278.6163        -6.5686
  25.166+0.753      2        25.1676         0.7544       278.6273        -6.5587
  25.177+0.149      1        25.1811         0.1402       279.1826        -6.8293
  25.205-0.466      1        25.2066        -0.4653       279.7364        -7.0846
  25.229+0.105      1        25.2320         0.1013       279.2410        -6.8020
  25.236+0.451      1        25.2372         0.4515       278.9303        -6.6364
  25.243-0.447      1        25.1916        -0.4629       279.7273        -7.0969
  25.243-0.447      2        25.1792        -0.4240       279.6868        -7.0900
  25.243-0.447      3        25.2066        -0.4653       279.7364        -7.0846
  25.243-0.447      4        25.2492        -0.4457       279.7384        -7.0378
  25.243-0.447      5        25.2646        -0.4389       279.7396        -7.0209
  25.243-0.447      6        25.2698        -0.4338       279.7374        -7.0140
  25.243-0.447      7        25.2846        -0.4390       279.7488        -7.0032
  25.243-0.447      8        25.3049        -0.4536       279.7713        -6.9919
  25.254-0.166      1        25.2542        -0.1639       279.4886        -6.9040
  25.263-0.323      1        25.2553        -0.3216       279.6302        -6.9755
   25.266+0.38      1        25.2705         0.3796       279.0100        -6.6399
  25.272-0.434      1        25.2646        -0.4389       279.7396        -7.0209
  25.272-0.434      2        25.2698        -0.4338       279.7374        -7.0140
   25.273-0.74      1        25.2601        -0.7484       280.0147        -7.1667
   25.273-0.74      2        25.2945        -0.7634       280.0440        -7.1431
  25.283+0.288      1        25.3135         0.2698       279.1280        -6.6522
  25.283+0.288      2        25.3202         0.2721       279.1291        -6.6452
  25.283+0.288      3        25.3164         0.2861       279.1148        -6.6421
  25.283+0.288      4        25.3092         0.3142       279.0863        -6.6355
  25.316+0.542      1        25.3062         0.5306       278.8915        -6.5387
  25.316+0.542      2        25.3421         0.5300       278.9087        -6.5071
  25.322-0.374      1        25.3385        -0.3751       279.7165        -6.9261
  25.322-0.374      2        25.3523        -0.3894       279.7357        -6.9203
  25.322-0.374      3        25.3396        -0.3552       279.6992        -6.9160
  25.324+0.265      1        25.3135         0.2698       279.1280        -6.6522
  25.324+0.265      2        25.3337         0.2392       279.1647        -6.6483
  25.324+0.265      3        25.3286         0.2485       279.1541        -6.6486
  25.324+0.265      4        25.3202         0.2721       279.1291        -6.6452
  25.324+0.265      5        25.3164         0.2861       279.1148        -6.6421
  25.324+0.265      6        25.3400         0.2493       279.1586        -6.6381
  25.324+0.265      7        25.3092         0.3142       279.0863        -6.6355
  25.324+0.265      8        25.3393         0.2704       279.1395        -6.6290
  25.324+0.265      9        25.3557         0.2646       279.1522        -6.6171
  25.329+0.348      1        25.2123         0.3463       279.0128        -6.7069
  25.329+0.348      2        25.3092         0.3142       279.0863        -6.6355
  25.338-0.399      1        25.3533        -0.3895       279.7362        -6.9195
  25.342-0.196      1        25.3274        -0.1974       279.5523        -6.8544
  25.342-0.196      2        25.4103        -0.3136       279.6947        -6.8341
  25.342-0.196      3        25.3535        -0.1910       279.5587        -6.8282
  25.342-0.196      4        25.3841        -0.1820       279.5648        -6.7969
  25.342-0.196      5        25.3840        -0.1474       279.5337        -6.7812
  25.342-0.196      6        25.4128        -0.1926       279.5875        -6.7763
  25.344-0.063      1        25.3311        -0.1205       279.4852        -6.8158
  25.344-0.063      2        25.3500        -0.0974       279.4733        -6.7884
  25.344-0.063      3        25.3282        -0.0402       279.4121        -6.7816
  25.344-0.063      4        25.3463        -0.0621       279.4400        -6.7754
  25.344-0.063      5        25.3667        -0.0477       279.4366        -6.7508
  25.354+0.263      1        25.3221         0.2739       279.1283        -6.6426
  25.354+0.263      2        25.3400         0.2493       279.1586        -6.6381
  25.354+0.263      3        25.3510         0.2335       279.1778        -6.6356
  25.354+0.263      4        25.3393         0.2704       279.1395        -6.6290
  25.354+0.263      5        25.3653         0.2289       279.1885        -6.6250
  25.354+0.263      6        25.3557         0.2646       279.1522        -6.6171
  25.354+0.263      7        25.3837         0.2454       279.1823        -6.6010
  25.356-0.513      1        25.3507        -0.5296       279.8605        -6.9860
  25.365-0.435      1        25.3658        -0.4355       279.7832        -6.9295
  25.367-0.048      1        25.3667        -0.0477       279.4366        -6.7508
  25.367-0.048      2        25.3979        -0.0308       279.4359        -6.7153
  25.373-0.205      1        25.3163        -0.2003       279.5498        -6.8656
  25.373-0.205      2        25.3274        -0.1974       279.5523        -6.8544
  25.373-0.205      3        25.3868        -0.3017       279.6732        -6.8495
  25.373-0.205      4        25.3335        -0.1694       279.5302        -6.8361
  25.373-0.205      5        25.3645        -0.2173       279.5873        -6.8306
  25.373-0.205      6        25.3535        -0.1910       279.5587        -6.8282
  25.373-0.205      7        25.3638        -0.2014       279.5728        -6.8239
  25.373-0.205      8        25.4209        -0.2989       279.6864        -6.8179
  25.373-0.205      9        25.4027        -0.2589       279.6422        -6.8157
  25.373-0.205     10        25.3560        -0.1566       279.5290        -6.8102
  25.373-0.205     11        25.4089        -0.2556       279.6421        -6.8086
  25.373-0.205     12        25.3841        -0.1820       279.5648        -6.7969
  25.373-0.205     13        25.3839        -0.1474       279.5337        -6.7812
  25.373-0.205     14        25.4139        -0.1919       279.5874        -6.7750
  25.373-0.205     15        25.4139        -0.1743       279.5717        -6.7670
  25.373-0.205     16        25.3984        -0.1403       279.5341        -6.7651
  25.373-0.205     17        25.4133        -0.1594       279.5581        -6.7607
  25.373-0.205     18        25.4251        -0.1685       279.5716        -6.7543
  25.373-0.205     19        25.4585        -0.2280       279.6403        -6.7519
  25.373-0.205     20        25.4415        -0.1906       279.5990        -6.7499
  25.373-0.205     21        25.4205        -0.1465       279.5499        -6.7484
  25.373-0.205     22        25.4077        -0.1240       279.5238        -6.7493
  25.373-0.205     23        25.4551        -0.2094       279.6221        -6.7464
  25.373-0.205     24        25.4782        -0.2082       279.6317        -6.7253
  25.373-0.205     25        25.5027        -0.2485       279.6790        -6.7221
  25.373-0.205     26        25.4311        -0.1079       279.5202        -6.7212
  25.388-0.161      1        25.3163        -0.2003       279.5498        -6.8656
  25.388-0.161      2        25.3274        -0.1974       279.5523        -6.8544
  25.388-0.161      3        25.3049        -0.1196       279.4723        -6.8387
  25.388-0.161      4        25.3335        -0.1694       279.5302        -6.8361
  25.388-0.161      5        25.3645        -0.2173       279.5873        -6.8306
  25.388-0.161      6        25.3535        -0.1910       279.5587        -6.8282
  25.388-0.161      7        25.3638        -0.2014       279.5728        -6.8239
  25.388-0.161      8        25.3560        -0.1566       279.5290        -6.8102
  25.388-0.161      9        25.3854        -0.1998       279.5813        -6.8040
  25.388-0.161     10        25.3516        -0.1293       279.5026        -6.8017
  25.388-0.161     11        25.3841        -0.1820       279.5648        -6.7969
  25.388-0.161     12        25.3667        -0.1379       279.5173        -6.7921
  25.388-0.161     13        25.3500        -0.0974       279.4733        -6.7884
  25.388-0.161     14        25.3839        -0.1474       279.5337        -6.7812
  25.388-0.161     15        25.4193        -0.2098       279.6059        -6.7785
  25.388-0.161     16        25.3463        -0.0621       279.4400        -6.7754
  25.388-0.161     17        25.4139        -0.1919       279.5874        -6.7750
  25.388-0.161     18        25.4139        -0.1743       279.5717        -6.7670
  25.388-0.161     19        25.3984        -0.1403       279.5341        -6.7651
  25.388-0.161     20        25.4133        -0.1594       279.5581        -6.7607
  25.388-0.161     21        25.4251        -0.1685       279.5716        -6.7543
  25.388-0.161     22        25.4415        -0.1906       279.5990        -6.7499
  25.388-0.161     23        25.3667        -0.0477       279.4366        -6.7508
  25.388-0.161     24        25.4205        -0.1465       279.5499        -6.7484
  25.388-0.161     25        25.4077        -0.1239       279.5237        -6.7493
  25.394-0.361      1        25.3583        -0.3457       279.6994        -6.8950
  25.394-0.361      2        25.3823        -0.3773       279.7388        -6.8881
  25.394-0.361      3        25.3929        -0.3646       279.7322        -6.8729
  25.394-0.361      4        25.3836        -0.3472       279.7124        -6.8732
  25.394-0.361      5        25.4065        -0.3385       279.7152        -6.8488
  25.394-0.361      6        25.4231        -0.3179       279.7044        -6.8246
   25.41-0.452      1        25.4120        -0.4502       279.8177        -6.8952
  25.424-0.317      1        25.4146        -0.3389       279.7192        -6.8418
  25.426-0.175      1        25.3535        -0.1910       279.5587        -6.8282
  25.426-0.175      2        25.3841        -0.1820       279.5648        -6.7969
  25.426-0.175      3        25.3839        -0.1474       279.5337        -6.7812
  25.426-0.175      4        25.4139        -0.1919       279.5874        -6.7750
  25.426-0.175      5        25.4139        -0.1743       279.5717        -6.7670
  25.426-0.175      6        25.3984        -0.1403       279.5341        -6.7651
  25.426-0.175      7        25.4133        -0.1594       279.5581        -6.7607
  25.426-0.175      8        25.4551        -0.2094       279.6221        -6.7464
  25.426-0.175      9        25.3979        -0.0308       279.4359        -6.7153
  25.426-0.175     10        25.5169        -0.2056       279.6473        -6.6898
  25.426-0.175     11        25.3948         0.0345       279.3760        -6.6881
   25.428+0.11      1        25.4113         0.1053       279.3204        -6.6409
  25.439-0.528      1        25.4417        -0.5513       279.9220        -6.9151
  25.439-0.528      2        25.4236        -0.4682       279.8392        -6.8931
  25.474-0.225      1        25.4794        -0.2075       279.6316        -6.7240
  25.512-0.205      1        25.5169        -0.2057       279.6473        -6.6898
  25.527-0.314      1        25.5059        -0.3300       279.7535        -6.7566
  25.527-0.314      2        25.4952        -0.2976       279.7195        -6.7512
  25.563-0.019      1        25.5599         0.0017       279.4817        -6.5564
  25.563+0.633      1        25.5639         0.6350       278.9175        -6.2619
  25.568-0.096      1        25.5701        -0.0960       279.5738        -6.5922
  25.609+0.228      1        25.5867         0.2197       279.2991        -6.4325
  25.609+0.228      2        25.5867         0.2462       279.2754        -6.4203
  25.609+0.228      3        25.6123         0.2278       279.3038        -6.4061
  25.609+0.228      4        25.6193         0.2440       279.2926        -6.3924
   25.61+0.023      1        25.6116         0.0234       279.4861        -6.5005
  25.614-0.307      1        25.6149        -0.3061       279.7824        -6.6488
  25.644+0.602      1        25.6461         0.6040       278.9832        -6.2031
   25.66-0.343      1        25.6356        -0.3279       279.8115        -6.6403
  25.674-0.123      1        25.6644        -0.1189       279.6378        -6.5189
  25.674-0.123      2        25.6759        -0.1226       279.6464        -6.5104
  25.674-0.123      3        25.7266        -0.1891       279.7293        -6.4959
  25.674-0.123      4        25.6718        -0.0443       279.5745        -6.4781
  25.679+0.356      1        25.6712         0.3395       279.2312        -6.3025
   25.687+0.53      1        25.6848         0.5016       279.0926        -6.2159
  25.689+0.211      1        25.6793         0.1886       279.3698        -6.3646
  25.695+0.503      1        25.6964         0.5026       279.0970        -6.2051
   25.72-0.487      1        25.7381        -0.4969       280.0100        -6.6267
  25.722-0.171      1        25.7266        -0.1891       279.7293        -6.4959
  25.723+0.239      1        25.7116         0.1827       279.3899        -6.3386
  25.723+0.239      2        25.7374         0.2127       279.3750        -6.3019
  25.723+0.239      3        25.7399         0.2421       279.3499        -6.2861
  25.723+0.239      4        25.7554         0.2434       279.3559        -6.2718
  25.723+0.239      5        25.7652         0.2664       279.3399        -6.2525
  25.723+0.239      6        25.7970         0.2423       279.3761        -6.2353
  25.723+0.239      7        25.7924         0.2534       279.3641        -6.2343
  25.723+0.239      8        25.8051         0.2719       279.3534        -6.2145
  25.726-0.256      1        25.7260        -0.2573       279.7900        -6.5277
  25.736+0.991      1        25.7230         0.9887       278.6753        -5.9579
  25.736+0.991      2        25.7399         0.9919       278.6802        -5.9415
  25.747+0.028      1        25.7472         0.0290       279.5438        -6.3775
  25.772+0.215      1        25.7116         0.1827       279.3899        -6.3386
  25.772+0.215      2        25.7286         0.1938       279.3878        -6.3183
  25.772+0.215      3        25.7374         0.2127       279.3750        -6.3019
  25.772+0.215      4        25.7399         0.2421       279.3499        -6.2861
  25.772+0.215      5        25.7554         0.2434       279.3559        -6.2718
  25.772+0.215      6        25.7652         0.2664       279.3399        -6.2525
  25.772+0.215      7        25.7970         0.2423       279.3761        -6.2353
  25.772+0.215      8        25.7924         0.2534       279.3641        -6.2343
  25.772+0.215      9        25.8051         0.2719       279.3534        -6.2145
  25.778+0.802      1        25.7674         0.8190       278.8473        -5.9966
  25.778+0.802      2        25.7803         0.8128       278.8589        -5.9880
  25.778+0.802      3        25.7858         0.8214       278.8537        -5.9791
  25.778+0.802      4        25.8108         0.8329       278.8550        -5.9516
  25.778+0.802      5        25.8007         0.8635       278.8230        -5.9466
  25.778+0.802      6        25.8083         0.8539       278.8351        -5.9442
   25.79+0.619      1        25.7984         0.6015       279.0559        -6.0691
   25.79+0.619      2        25.7978         0.6157       279.0429        -6.0631
  25.806+0.808      1        25.8093         0.8084       278.8762        -5.9643
  25.808+0.825      1        25.7674         0.8190       278.8473        -5.9966
  25.808+0.825      2        25.7803         0.8128       278.8589        -5.9880
  25.808+0.825      3        25.7858         0.8214       278.8537        -5.9791
  25.808+0.825      4        25.8108         0.8329       278.8550        -5.9516
  25.808+0.825      5        25.8005         0.8643       278.8221        -5.9464
  25.808+0.825      6        25.8085         0.8540       278.8351        -5.9440
  25.808+0.825      7        25.8245         0.8381       278.8567        -5.9371
  25.808+0.825      8        25.8072         0.8874       278.8047        -5.9298
  25.809+0.277      1        25.7935         0.2539       279.3641        -6.2331
  25.809+0.277      2        25.8051         0.2719       279.3534        -6.2145
  25.809+0.277      3        25.8351         0.2719       279.3673        -6.1879
  25.824-0.178      1        25.8256        -0.1777       279.7647        -6.4027
  25.862+0.277      1        25.8516         0.2817       279.3661        -6.1687
  25.862+0.277      2        25.8644         0.2743       279.3787        -6.1608
  25.862+0.277      3        25.8837         0.3019       279.3629        -6.1310
  25.917-0.234      1        25.9187        -0.2341       279.8582        -6.3457
  25.924+0.534      1        25.9235         0.5359       279.1723        -5.9882
  25.982-0.056      1        25.9870        -0.0755       279.7478        -6.2123
  25.982-0.056      2        25.9818        -0.0561       279.7281        -6.2080
  25.986-0.076      1        25.9874        -0.0758       279.7483        -6.2121
  26.041+0.946      1        26.0177         0.9032       278.8879        -5.7356
  26.069+0.936      1        26.0682         0.9380       278.8801        -5.6748
   26.082+0.02      1        26.0875         0.0290       279.7008        -6.0751
  26.083-0.036      1        26.0753        -0.0670       279.7810        -6.1300
  26.147+0.035      1        26.1467         0.0346       279.7231        -6.0200
  26.174+0.141      1        26.1594         0.1363       279.6380        -5.9620
  26.191-0.144      1        26.1919        -0.1435       279.9032        -6.0614
    26.25-0.03      1        26.2514        -0.0305       279.8295        -5.9567
    26.26-0.07      1        26.2606        -0.0702       279.8693        -5.9668
  26.278-0.049      1        26.2732        -0.0446       279.8522        -5.9438
  26.291+0.134      1        26.2600         0.1342       279.6863        -5.8736
  26.291+0.134      2        26.2910         0.1349       279.7001        -5.8457
  26.291+0.134      3        26.2867         0.1450       279.6890        -5.8449
  26.291+0.134      4        26.3240         0.1334       279.7166        -5.8171
  26.291+0.134      5        26.3022         0.1784       279.6663        -5.8158
  26.291+0.134      6        26.3448         0.1378       279.7223        -5.7966
  26.329-0.372      1        26.3133        -0.3565       280.1494        -6.0511
  26.329-0.372      2        26.3269        -0.3723       280.1698        -6.0462
  26.344+0.135      1        26.3241         0.1338       279.7163        -5.8168
  26.344+0.135      2        26.3449         0.1378       279.7223        -5.7965
  26.344+0.941      1        26.3393         0.9220       279.0196        -5.4414
  26.344+0.941      2        26.3468         0.9385       279.0084        -5.4272
  26.358+0.033      1        26.3578         0.0353       279.8198        -5.8320
  26.376+0.352      1        26.3748         0.3525       279.5443        -5.6714
  26.406-0.608      1        26.4074        -0.6082       280.4178        -6.0826
  26.432-0.662      1        26.3832        -0.6267       280.4232        -6.1126
  26.432-0.662      2        26.4028        -0.6433       280.4471        -6.1027
  26.432-0.662      3        26.4500        -0.7311       280.5473        -6.1010
  26.432-0.662      4        26.4358        -0.7042       280.5167        -6.1013
  26.432-0.662      5        26.4223        -0.6653       280.4757        -6.0955
  26.432-0.662      6        26.3994        -0.6162       280.4213        -6.0934
  26.432-0.662      7        26.4330        -0.6708       280.4856        -6.0885
  26.432-0.662      8        26.4185        -0.6414       280.4526        -6.0879
  26.432-0.662      9        26.4350        -0.6624       280.4789        -6.0829
  26.432-0.662     10        26.4075        -0.6082       280.4178        -6.0826
  26.432-0.662     11        26.4541        -0.6753       280.4993        -6.0718
  26.432-0.662     12        26.4522        -0.6541       280.4795        -6.0638
  26.432-0.662     13        26.4778        -0.6305       280.4701        -6.0303
  26.432-0.662     14        26.4789        -0.6186       280.4600        -6.0238
  26.456-0.392      1        26.4450        -0.4053       280.2536        -5.9563
  26.456-0.392      2        26.4516        -0.4145       280.2649        -5.9546
  26.456-0.392      3        26.5101        -0.4095       280.2874        -5.9004
  26.469-0.592      1        26.4915        -0.6017       280.4507        -6.0049
  26.471-0.039      1        26.4711        -0.0397       279.9390        -5.7657
  26.487-0.634      1        26.4778        -0.6305       280.4701        -6.0303
